,Dataset,Algorithm,ARI,NMI,NCA,Silhouette,Silhouette_W,Calinski_Harabasz,G_Dunn,Neg_Davies_Bouldin,Neg_WCSS,Battery,median_internal,median_reference
13,a2,GMM,0.9271160802693936,0.9669892856643904,0.9413725490196077,0.5785807185993566,0.5774243980644889,16398.663386250642,0.044378392830409716,-0.5741279730916176,-85.59409610509947,sipu,0.31090139544744927,0.9413725490196077
14,a2,Genie_g0.1,0.9490650046270829,0.9695092391675473,0.9733333333333334,0.5909416181542696,0.5914857504983685,17764.458752258444,0.35944395824608577,-0.5333446865252628,-79.06964825830799,sipu,0.4751927882001777,0.9695092391675473
15,a2,Genie_g0.3,0.9224269939499103,0.9644037970744395,0.9400000000000001,0.5769711954557963,0.5773975085356494,16067.664082646443,0.26034055325698513,-0.5536851468969496,-87.34069034092272,sipu,0.41865587435639073,0.9400000000000001
16,a2,Genie_g0.5,0.8314707927614925,0.945827241181055,0.8311764705882353,0.48641267846484204,0.5377498038052236,11187.23303648359,0.292537252036882,-0.6405807645201544,-124.9277349673217,sipu,0.389474965250862,0.8314707927614925
17,a2,Genie_g0.7,0.5268188566004758,0.8698883755932245,0.5554901960784313,0.1268854034953466,0.5019753988361372,3088.915276970933,0.18189331344363108,-0.8797187784591614,-436.9609318607779,sipu,0.15438935846948884,0.5554901960784313
18,a2,Genie_g0.9,0.34775657782159847,0.767597078589636,0.29686274509803917,-0.21604360452003557,0.13187474481524447,1238.7568583654793,0.21971919189475883,-inf,-1017.683707369052,sipu,-0.04208442985239555,0.34775657782159847
19,a2,Agg_single,0.34775657782159847,0.767597078589636,0.2968627450980391,-0.21604360452003557,0.13187474481524447,1238.7568583654795,0.21971919189475883,-inf,-1017.683707369052,sipu,-0.04208442985239555,0.34775657782159847
20,a2,Agg_average,0.9337253051435004,0.961694780888309,0.9650980392156865,0.5866229671286701,0.5875625955686352,17435.39475756025,0.278926330506635,-0.5356337088396195,-80.54894236453245,sipu,0.4327746488176526,0.961694780888309
21,a2,Agg_complete,0.9084154805260766,0.95309584961472,0.9507843137254902,0.5678665808300173,0.5728934304942531,16197.21938092535,0.15046890549644729,-0.5527519579621538,-86.64863940767995,sipu,0.3591677431632323,0.9507843137254902
22,a2,Agg_ward,0.9222566535913777,0.9587500260785988,0.9588235294117647,0.5797460949189353,0.5838389508844638,17056.24547345345,0.15296489454860854,-0.546739519827609,-82.32353471139493,sipu,0.3663554947337719,0.9587500260785988
23,a2,SC,0.7834359293669085,0.9109179171738184,0.8198039215686275,0.4897667301166761,0.4977250710892486,10971.801420858348,0.0583744977618939,-0.7211631287982679,-127.34687557008594,sipu,0.274070613939285,0.8198039215686275
24,a3,K-means,0.9169231436583484,0.9666967750317269,0.9259863945578228,0.5679957585457808,0.5668270209406182,20994.799061791175,0.029539909377837275,-0.6051568741732192,-107.6228753827661,sipu,0.2981834651592277,0.9259863945578228
25,a3,GMM,0.9166356804730506,0.9702577283131781,0.9257142857142854,0.5660278137027306,0.570815383576693,20507.571053920212,0.05255044460839843,-0.6053770048510995,-110.16101015041906,sipu,0.3092891291555645,0.9257142857142854
26,a3,Genie_g0.1,0.9573626597722779,0.9755402065021828,0.9778231292517005,0.5956570648701108,0.5960262907231534,24104.917566648804,0.359438510372316,-0.5255407467539519,-93.82395257516255,sipu,0.4775477876212134,0.9755402065021828
27,a3,Genie_g0.3,0.9386545158221451,0.9723068681208642,0.9546938775510201,0.585877785728494,0.5861645292339638,22439.476774348765,0.2603509840929652,-0.5397791277480282,-100.74062992037976,sipu,0.4231143849107296,0.9546938775510201
28,a3,Genie_g0.5,0.8246718421265236,0.9525316823011225,0.8361904761904762,0.4930421365550678,0.5401833743208777,14699.695757789781,0.2589412137405776,-0.6406426132326515,-153.24024241773805,sipu,0.3759916751478227,0.8361904761904762
29,a3,Genie_g0.7,0.5732653334223535,0.8941189241982056,0.5888435374149659,0.17080539945823017,0.5065632217088196,4899.8977764023875,0.18275930368383436,-0.8214925054127841,-450.4971054512758,sipu,0.17678235157103228,0.5888435374149659
30,a3,Genie_g0.9,0.31538907963814694,0.7612710627410877,0.24843537414965963,-0.296218886553984,0.06678422487353858,1453.6871789317145,0.2235049024832633,-inf,-1417.3532003320054,sipu,-0.1147173308402227,0.31538907963814694
31,a3,Agg_single,0.31538907963814694,0.7612710627410877,0.24843537414965963,-0.296218886553984,0.06678422487353858,1453.6871789317152,0.2235049024832633,-inf,-1417.3532003320054,sipu,-0.1147173308402227,0.31538907963814694
32,a3,Agg_average,0.9435266923673953,0.9689451881551384,0.9704761904761902,0.59111338063679,0.5918882901188968,23627.238596083036,0.2789216390594815,-0.5287421252978571,-95.7086913135924,sipu,0.4350175098481357,0.9689451881551384
33,a3,Agg_complete,0.9178556297352153,0.9600849910258132,0.956190476190476,0.5743322893306305,0.578502475031096,22159.654645016628,0.15047713954417313,-0.5449169169657604,-102.00406853370353,sipu,0.36240471443740185,0.956190476190476
34,a3,Agg_ward,0.9373762821575673,0.9677866086556061,0.9670748299319726,0.5875476951185603,0.5903971544604665,23386.520997212745,0.15297766588914202,-0.5353352057781955,-96.68745826403425,sipu,0.37026268050385114,0.9670748299319726
35,a3,SC,0.8374292814525606,0.9354895492831741,0.8861224489795919,0.5161348956335107,0.5472352886059918,16147.070830214683,0.02855999184522919,-inf,-139.6323776593634,sipu,0.2723474437393699,0.8861224489795919
36,aggregation,K-means,0.7386550860855654,0.8396652512745402,0.9224951519069166,0.4830596159498853,0.5002535591316785,1363.9236058939691,0.16546341741012321,-0.6992866310774765,-126.01166951887018,sipu,0.32426151668000425,0.8396652512745402
37,aggregation,GMM,0.9475175088659478,0.9479295102094495,0.9663650075414782,0.48237747078298293,0.5591472868907909,1200.7527141708758,0.17285795906861562,-0.6358049760843133,-141.46071683078964,sipu,0.3276177149257993,0.9479295102094495
38,aggregation,Genie_g0.1,0.47758391317356247,0.708176198164587,0.5773073331896862,0.18931540156411644,0.3107213978944104,552.7309994994088,0.14759610660475989,-1.2436975543170274,-275.6969586882186,sipu,0.16845575408443816,0.5773073331896862
39,aggregation,Genie_g0.3,0.5655444195295304,0.7616102431702992,0.5773073331896862,0.2897627955806452,0.41428931102415734,781.2674278937653,0.21118027765955188,-0.9205176253964187,-206.5676616454314,sipu,0.2504715366200986,0.5773073331896862
40,aggregation,Genie_g0.5,0.8798629784332954,0.9188554743567828,0.8756410256410256,0.38682858315463803,0.5615511551650435,746.8990122860306,0.21078298795117872,-0.5900233108341554,-214.66215606804474,sipu,0.2988057855529084,0.8798629784332954
41,aggregation,Genie_g0.7,0.7689905558690863,0.8555468024707247,0.6392156862745099,0.2973756461996093,0.5061483349490026,523.8719108176186,0.22022148069850786,-0.7948619399219513,-287.86193374318685,sipu,0.2587985634490586,0.7689905558690863
42,aggregation,Genie_g0.9,0.8042069683967059,0.8831647238945138,0.6637254901960784,0.28249788533531267,0.5014082081589916,506.3067265687567,0.25204351213722803,-inf,-295.80625311014336,sipu,0.26727069873627035,0.8042069683967059
43,aggregation,Agg_single,0.8042069683967059,0.8831647238945138,0.6637254901960784,0.28249788533531267,0.5014082081589916,506.3067265687567,0.25204351213722803,-inf,-295.80625311014336,sipu,0.26727069873627035,0.8042069683967059
44,aggregation,Agg_average,0.9934673139347668,0.989558808816159,0.9961538461538462,0.4935852354473391,0.6065322697765149,1202.4996019307432,0.20576900343752885,-0.5040975350592654,-141.27528706449576,sipu,0.34967711944243396,0.9934673139347668
45,aggregation,Agg_complete,0.722463680140651,0.8564166078302933,0.7464590964590965,0.44457045916974314,0.47146903219073294,1300.8756032237734,0.19310457135007128,-0.8099653752888961,-131.5634161328327,sipu,0.3188375152599072,0.7464590964590965
46,aggregation,Agg_ward,0.7948168532268814,0.9164787478931854,0.7588522588522588,0.48099474670808673,0.5094670702508135,1376.7677070861555,0.19310354752979814,-0.7215876994715865,-124.93763028870382,sipu,0.3370491471189424,0.7948168532268814
47,aggregation,SC,0.8052363820581272,0.8603873524121327,0.9150254973784385,0.4718981037948614,0.5400399908562868,1201.6478105375477,0.1227598542111871,-0.6386582426066446,-141.3656427977097,sipu,0.29732897900302424,0.8603873524121327
48,compound,K-means,0.5378652574762406,0.7191864204401721,0.6810437228643063,0.431711704414429,0.4508742442604068,870.6225845715492,0.16508436808347607,-0.8445175251631508,-51.14168712193453,sipu,0.29839803624895256,0.6810437228643063
49,compound,GMM,0.5963349197121496,0.7679806955776771,0.7349705252858802,0.4364025308728179,0.4466423578771577,783.6150065411347,0.1414215425834031,-0.8666526140768475,-56.30248147034105,sipu,0.2889120367281105,0.7349705252858802
50,compound,Genie_g0.1,0.5669623464054258,0.7513568264247465,0.7517517017640414,0.339742091901511,0.3743777212703913,660.2181405190777,0.2062155629835709,-1.1860199641962559,-65.70608078887406,sipu,0.272978827442541,0.7513568264247465
51,compound,Genie_g0.3,0.5412571736638715,0.7687617092619341,0.6985343104596936,0.42995149781374986,0.4295473523621906,611.7197144404122,0.18972222214166562,-0.8712104709239391,-70.32226287870647,sipu,0.3096347872519281,0.6985343104596936
52,compound,Genie_g0.5,0.607344590942343,0.779860825333421,0.6263824117255163,0.3590393780936679,0.4880247910747182,583.9030971031926,0.23045028049996916,-0.7701293194046862,-73.27489432350653,sipu,0.29474482929681856,0.6263824117255163
53,compound,Genie_g0.7,0.7546033177801463,0.7908095589429534,0.42400000000000004,0.42453420158177924,0.5437333177137296,479.3372595340556,0.7564282971418412,-0.6544701485632077,-87.00771206743384,sipu,0.4841337596477544,0.7546033177801463
54,compound,Genie_g0.9,0.7424809448687679,0.7985523579640998,0.404,0.3594422790612641,0.3613390662558007,407.5295529623706,0.7949997976911118,-inf,-99.85989153181536,sipu,0.3603906726585324,0.7424809448687679
55,compound,Agg_single,0.7424809448687679,0.7985523579641,0.404,0.3594422790612641,0.3613390662558007,407.52955296237064,0.7949997976911118,-inf,-99.85989153181536,sipu,0.3603906726585324,0.7424809448687679
56,compound,Agg_average,0.803025623308763,0.8352760508380038,0.642222222222222,0.4607743686483286,0.4979437173118792,613.7373236749432,0.5292267216667917,-0.6684494651530878,-70.11732975994273,sipu,0.4793590429801039,0.803025623308763
57,compound,Agg_complete,0.7928781404685332,0.8075750376144321,0.45999999999999996,0.45322277798662636,0.4528075459682457,542.9686690061089,0.5596710757665246,-0.7614102435076653,-78.100533134747,sipu,0.453015161977436,0.7928781404685332
58,compound,Agg_ward,0.5505771509182779,0.7328785441031515,0.7365227175441815,0.41754393522362326,0.4340975848578598,828.714755708019,0.18091621459153057,-0.8835331911520131,-53.50386304623742,sipu,0.2992300749075769,0.7328785441031515
59,compound,SC,0.750870060577384,0.7716690509063853,0.5789931350114416,0.46297431532279976,0.4845904282560581,686.1203049585548,0.1592186985853557,-0.7042233922999871,-63.480522374599666,sipu,0.31109650695407776,0.750870060577384
60,d31,K-means,0.868568525186694,0.9420929378021994,0.8819999999999998,0.5334665802209216,0.5262933086055545,7316.335019586507,0.056704057893110296,-0.6493746570358903,-85.41702297002524,sipu,0.29149868324933237,0.8819999999999998
61,d31,GMM,0.8692139700591901,0.9443161981799473,0.8789999999999998,0.5319882116506571,0.529520268830755,7110.9265997156,0.06784494584354916,-0.6550532001534065,-87.84941234193845,sipu,0.2986826073371521,0.8789999999999998
62,d31,Genie_g0.1,0.9353310014073435,0.957304501448698,0.9666666666666663,0.5689207390341855,0.5691346048340292,8932.062290197913,0.4305022919014238,-0.5530825547319972,-70.14083534836551,sipu,0.4997115154678047,0.957304501448698
63,d31,Genie_g0.3,0.8995701810459572,0.9487162559295044,0.9266666666666663,0.5454503386814811,0.5501433934015614,7859.401943267349,0.2901435948885724,-0.5841828007073864,-79.59073604986065,sipu,0.41779696678502676,0.9266666666666663
64,d31,Genie_g0.5,0.714927370438285,0.9092531902230298,0.7649999999999999,0.4069306312141514,0.5018966434030312,3297.080891513895,0.19253879462090748,-0.6875160901244672,-186.40974286116239,sipu,0.29973471291752946,0.7649999999999999
65,d31,Genie_g0.7,0.4111469708008246,0.8264813285408795,0.5273333333333333,0.060310755544819336,0.5279064974305955,1247.3445060985805,0.18897445039214664,-1.0322057116009957,-469.51453883662117,sipu,0.12464260296848298,0.5273333333333333
66,d31,Genie_g0.9,0.17375156134982647,0.6373627996102638,0.2379999999999999,-0.3812625439266516,0.42239228601265194,218.7622049973408,0.14860596102393964,-inf,-1973.6914155918848,sipu,-0.11632829145135598,0.2379999999999999
67,d31,Agg_single,0.1739021944675327,0.6375800814102802,0.2379999999999999,-0.3896443954882804,0.30355706531698157,218.63080037992097,0.1567187312075892,-inf,-1974.4995404744566,sipu,-0.1164628321403456,0.2379999999999999
68,d31,Agg_average,0.9068918288461281,0.951708863328514,0.9353333333333331,0.5622700292245166,0.556431637324765,7960.545715970848,0.18834805907839947,-0.5678825841376735,-78.59231593866024,sipu,0.3723898482015822,0.9353333333333331
69,d31,Agg_complete,0.9237900239742176,0.9518648102402308,0.9606666666666666,0.5636664499814085,0.5647041846940019,8763.753202861073,0.24554320020879328,-0.5594934200467399,-71.47235679453924,sipu,0.4046048250951009,0.9518648102402308
70,d31,Agg_ward,0.9201353639476055,0.9508359700524289,0.9579999999999997,0.564059225381669,0.5654784805729642,8778.527239761488,0.2941749093200639,-0.556007707259965,-71.3534562452847,sipu,0.4291170673508664,0.9508359700524289
71,d31,SC,0.8040509838416126,0.9140690682782552,0.8469999999999998,0.4942445518012563,0.5132909124175775,6083.700403628314,0.08974262689871791,-0.6703188520490951,-102.43738708820302,sipu,0.2919935893499871,0.8469999999999998
72,flame,K-means,0.464850658651929,0.4267229994760591,0.7318007662835249,0.37055933330362945,0.36967349381749653,148.77370623157867,0.2296300326533604,-1.1177683242285126,-55.80369417994089,sipu,0.29965176323542847,0.464850658651929
73,flame,GMM,0.4201852307135333,0.4250888056174187,0.7155735857561416,0.37433361655505215,0.3756161582831393,152.86123025335422,0.2862146981875049,-1.1296755577285151,-55.22011381225777,sipu,0.3302741573712785,0.4250888056174187
74,flame,Genie_g0.1,1.0,1.0,1.0,0.3284557310878277,0.37027524254280814,110.39060745164196,0.3072100618365321,-1.1605355699240567,-61.951732215929994,sipu,0.31783289646217994,1.0
75,flame,Genie_g0.3,1.0,1.0,1.0,0.3284557310878277,0.37027524254280814,110.39060745164196,0.3072100618365321,-1.1605355699240567,-61.951732215929994,sipu,0.31783289646217994,1.0
76,flame,Genie_g0.5,1.0,1.0,1.0,0.3284557310878277,0.37027524254280814,110.39060745164196,0.3072100618365321,-1.1605355699240567,-61.951732215929994,sipu,0.31783289646217994,1.0
77,flame,Genie_g0.7,1.0,1.0,1.0,0.3284557310878277,0.37027524254280814,110.39060745164196,0.3072100618365321,-1.1605355699240567,-61.951732215929994,sipu,0.31783289646217994,1.0
78,flame,Genie_g0.9,0.012750430131139363,0.024231427069919723,0.02298850574712641,0.29516185476783957,0.5774387556037891,6.894396435403732,0.8967980769421657,-0.5798143311862249,-88.13350543560679,sipu,0.4363003051858143,0.02298850574712641
79,flame,Agg_single,0.012750430131139363,0.024231427069919723,0.02298850574712641,0.29516185476783957,0.5774387556037891,6.894396435403732,0.8967980769421657,-0.5798143311862249,-88.13350543560679,sipu,0.4363003051858143,0.02298850574712641
80,flame,Agg_average,0.4421506504554051,0.4830551654982509,0.738562091503268,0.37232227431908094,0.3741989740014527,151.64038504421652,0.2900252334660741,-1.1325028445782679,-55.39313286773396,sipu,0.3311737538925775,0.4830551654982509
81,flame,Agg_complete,-0.042230155268608294,0.07471124688303453,0.17962587333784086,0.2524326160417222,0.4097281800953109,58.6746885273727,0.20893963346237687,-1.0074978192041781,-72.75107197895625,sipu,0.23068612475204953,0.07471124688303453
82,flame,Agg_ward,0.18724407090631684,0.32968836290224374,0.5620915032679739,0.32881310562162497,0.3539105285946282,122.78180190043335,0.2096839773765885,-1.1847500515058211,-59.823975338273264,sipu,0.2692485414991067,0.32968836290224374
83,flame,SC,0.4879557881626009,0.44204779980920944,0.7448726617083614,0.3707725196249919,0.36961755687469466,148.62807641098394,0.2357852849500931,-1.1171163705955447,-55.82471355868699,sipu,0.3027014209123939,0.4879557881626009
84,jain,K-means,0.3003519309442979,0.35551963498956046,0.6889660839683251,0.4950717989969763,0.4935293194521176,503.35550857266503,0.06006887709853228,-0.7816891023346756,-206.75212665471844,sipu,0.27679909827532495,0.35551963498956046
85,jain,GMM,-0.004480545701519964,0.20241377146499606,0.4347826086956521,0.4492198856249622,0.5092718602367711,354.73079550269375,0.04319934622246803,-0.7440549694172731,-249.09355090057687,sipu,0.2462096159237151,0.20241377146499606
86,jain,Genie_g0.1,0.04419342192318516,0.23302708066900368,0.49275362318840576,0.4667445021041166,0.5040897519196555,405.8966729089036,0.19959592107473267,-0.7526070065913212,-232.688421965817,sipu,0.3331702115894246,0.23302708066900368
87,jain,Genie_g0.3,1.0,1.0,1.0,0.4024600403185885,0.4247383631315771,279.4831297993968,0.4459965916720191,-0.8996695653609585,-277.9086075689861,sipu,0.4135992017250828,1.0
88,jain,Genie_g0.5,1.0,1.0,1.0,0.4024600403185885,0.4247383631315771,279.4831297993968,0.4459965916720191,-0.8996695653609585,-277.9086075689861,sipu,0.4135992017250828,1.0
89,jain,Genie_g0.7,0.256288512074381,0.24626507875961107,0.268041237113402,0.3782324163996638,0.5751308947065635,109.53735421630935,0.39415261734501533,-0.601875317236329,-376.1931497385576,sipu,0.3861925168723396,0.256288512074381
90,jain,Genie_g0.9,0.256288512074381,0.24626507875961107,0.268041237113402,0.3782324163996638,0.5751308947065635,109.53735421630935,0.39415261734501533,-0.601875317236329,-376.1931497385576,sipu,0.3861925168723396,0.256288512074381
91,jain,Agg_single,0.256288512074381,0.24626507875961107,0.268041237113402,0.3782324163996638,0.5751308947065635,109.53735421630935,0.39415261734501533,-0.601875317236329,-376.1931497385576,sipu,0.3861925168723396,0.256288512074381
92,jain,Agg_average,0.7791940209231208,0.6964075552850177,0.7938144329896906,0.4325720821596967,0.48697517253885214,294.00731703251813,0.2131068642502594,-0.7779869457689419,-271.838904955728,sipu,0.3228394732049781,0.7791940209231208
93,jain,Agg_complete,0.7791940209231208,0.6964075552850177,0.7938144329896906,0.4325720821596967,0.48697517253885214,294.00731703251813,0.2131068642502594,-0.7779869457689419,-271.838904955728,sipu,0.3228394732049781,0.7791940209231208
94,jain,Agg_ward,0.5146169826822441,0.5052245720315265,0.8115942028985508,0.48561352035518546,0.4869928098237851,468.0619484683693,0.1775934824949106,-0.8001193727673284,-215.44876534998912,sipu,0.331603501425048,0.5146169826822441
95,jain,SC,0.3301729362042177,0.37247001710887284,0.7070820259973107,0.49533361265131165,0.49329799117321566,503.262453896674,0.10793593270282278,-0.7838413559666286,-206.77413292076653,sipu,0.30061696193801923,0.37247001710887284
96,pathbased,K-means,0.46182182666457305,0.5463133451031293,0.6499999999999999,0.542027546953816,0.5168935378722397,359.0334845813355,0.2046507907836255,-0.6662414382702414,-172.9335213640829,sipu,0.3607721643279326,0.5463133451031293
97,pathbased,GMM,0.4359999966655424,0.5239241567538232,0.6090909090909091,0.5295304490884563,0.5486842732666729,336.5634258976099,0.18861738616478702,-0.605221809952941,-180.94448687079677,sipu,0.35907391762662166,0.5239241567538232
98,pathbased,Genie_g0.1,0.6132723080508014,0.7307403480061668,0.759090909090909,0.40487360263029787,0.32505570874961764,206.393116279618,0.3188196518609135,-1.8897389649883027,-247.31263772859634,sipu,0.3219376803052656,0.7307403480061668
99,pathbased,Genie_g0.3,0.6132723080508014,0.7307403480061668,0.759090909090909,0.40487360263029787,0.32505570874961764,206.393116279618,0.3188196518609135,-1.8897389649883027,-247.31263772859634,sipu,0.3219376803052656,0.7307403480061668
100,pathbased,Genie_g0.5,0.6132723080508014,0.7307403480061668,0.759090909090909,0.40487360263029787,0.32505570874961764,206.393116279618,0.3188196518609135,-1.8897389649883027,-247.31263772859634,sipu,0.3219376803052656,0.7307403480061668
101,pathbased,Genie_g0.7,0.6132723080508014,0.7307403480061668,0.759090909090909,0.40487360263029787,0.32505570874961764,206.393116279618,0.3188196518609135,-1.8897389649883027,-247.31263772859634,sipu,0.3219376803052656,0.7307403480061668
102,pathbased,Genie_g0.9,0.0012995892631828196,0.02004655360827583,0.015907327347300715,-0.34843463451783846,0.27989629491581847,0.6160619049139897,0.3085613990396584,-inf,-588.5989180347408,sipu,-0.03426916980101,0.015907327347300715
103,pathbased,Agg_single,0.000519521798686093,0.01327993100772853,0.005154639175257714,-0.047063252992475664,-0.047379113750814404,1.1462168713338374,0.3812059873953117,-inf,-586.5136756133184,sipu,-0.047221183371645034,0.005154639175257714
104,pathbased,Agg_average,0.4436423035287233,0.5207604650881417,0.6312089971883785,0.5385962128635363,0.5282178563692378,353.9569714929949,0.36063344250225565,-0.6308819281080801,-174.68073422891584,sipu,0.4444256494357467,0.5207604650881417
105,pathbased,Agg_complete,0.3455207247421115,0.41294746660813253,0.5614807872539831,0.4968786404510006,0.5198953870550009,301.4885111512733,0.19575282766886676,-0.6363301813829739,-195.04843017942787,sipu,0.34631573405993366,0.41294746660813253
106,pathbased,Agg_ward,0.484740691972538,0.5662943472253806,0.6727272727272728,0.5254678195526028,0.47827573738020046,336.4323218265891,0.3283076333418721,-0.7619913197020806,-180.99340618961682,sipu,0.40329168536103627,0.5662943472253806
107,pathbased,SC,0.44009444712987666,0.5276448119979499,0.6181818181818182,0.5354969336703987,0.5451479521204129,347.1909223327312,0.4103214870760324,-0.6087927465089207,-177.065079759356,sipu,0.47290921037321554,0.5276448119979499
108,r15,K-means,0.9927781994136302,0.9942285075104654,0.9964285714285713,0.7527390280462772,0.75270828528403,4871.980394033347,1.0846318887426245,-0.31481620692065326,-10.195986137692605,sipu,0.7527236566651536,0.9942285075104654
109,r15,GMM,0.9927781994136302,0.9942285075104654,0.9964285714285713,0.7527390280462772,0.75270828528403,4871.980394033347,1.0846318887426245,-0.31481620692065326,-10.195986137692605,sipu,0.7527236566651536,0.9942285075104654
110,r15,Genie_g0.1,0.9856500959859545,0.9893102774973555,0.9928571428571429,0.7506243492006369,0.7508448572896271,4812.216551350899,1.0601504185929442,-0.3195134548447548,-10.32152199000139,sipu,0.7507346032451321,0.9893102774973555
111,r15,Genie_g0.3,0.9856500959859545,0.9893102774973555,0.9928571428571429,0.7506243492006369,0.7508448572896271,4812.216551350899,1.0601504185929442,-0.3195134548447548,-10.32152199000139,sipu,0.7507346032451321,0.9893102774973555
112,r15,Genie_g0.5,0.7967341053876249,0.9431340128198982,0.8410714285714286,0.6000329850438854,0.6864927393912127,1629.0017138598896,0.45277752570795726,-0.5027937109552734,-29.986274902661503,sipu,0.5264052553759213,0.8410714285714286
113,r15,Genie_g0.7,0.5424573784026467,0.877814355542176,0.7035714285714285,0.3970387099474154,0.6490696197948027,611.5451195068962,0.3836500058716497,-inf,-76.68502469636775,sipu,0.3903443579095326,0.7035714285714285
114,r15,Genie_g0.9,0.5424573784026467,0.877814355542176,0.7035714285714285,0.3970387099474154,0.6490696197948027,611.5451195068962,0.3836500058716497,-inf,-76.68502469636775,sipu,0.3903443579095326,0.7035714285714285
115,r15,Agg_single,0.5424573784026467,0.877814355542176,0.7035714285714285,0.3970387099474154,0.6490696197948027,611.5451195068964,0.3836500058716497,-inf,-76.68502469636775,sipu,0.3903443579095326,0.7035714285714285
116,r15,Agg_average,0.9892599952466714,0.9921961726294833,0.9946428571428572,0.7521915624176252,0.7521646399383429,4860.665042612725,1.1009465377539753,-0.31493581549996436,-10.219519503339455,sipu,0.752178101177984,0.9921961726294833
117,r15,Agg_complete,0.9785242588988963,0.9843921168386807,0.9892857142857144,0.747201649202397,0.7478004338428671,4683.404310068002,0.9471685126069138,-0.3259957603998268,-10.602894458437648,sipu,0.747501041522632,0.9843921168386807
118,r15,Agg_ward,0.9819955008205571,0.9864167293669317,0.9910714285714286,0.7495065825901347,0.7499194519266166,4783.715912814164,1.0601504185929442,-0.3197915249278014,-10.382483521074958,sipu,0.7497130172583757,0.9864167293669317
119,r15,SC,0.9746514299988083,0.9814619844018838,0.9874999999999999,0.7462361496249452,0.7476190651929021,4641.5117858148815,0.7479437615483594,-0.3136415889863793,-10.697738318611776,sipu,0.7469276074089237,0.9814619844018838
120,s1,K-means,0.986375199488658,0.9862980665154102,0.993116390432431,0.7112892452331813,0.711389488631928,22675.160483075557,0.30812774720513125,-0.3664154252271815,-154.31459354764104,sipu,0.5097084962191563,0.986375199488658
121,s1,GMM,0.9897050535486753,0.9895136205908592,0.9948267156407173,0.7109198850016978,0.711205979044393,22612.353414257697,0.24570097796913362,-0.3664652565130251,-154.7365662063179,sipu,0.4783104314854157,0.9897050535486753
122,s1,Genie_g0.1,0.9879934658742926,0.9880079955432535,0.9940582290638863,0.7097124922953841,0.7098073100919456,22435.4926731337,0.6459558838214177,-0.3675949953000312,-155.93730976459716,sipu,0.6778341880584009,0.9880079955432535
123,s1,Genie_g0.3,0.9879934658742926,0.9880079955432535,0.9940582290638863,0.7097124922953841,0.7098073100919456,22435.4926731337,0.6459558838214177,-0.3675949953000312,-155.93730976459716,sipu,0.6778341880584009,0.9880079955432535
124,s1,Genie_g0.5,0.9879934658742926,0.9880079955432535,0.9940582290638863,0.7097124922953841,0.7098073100919456,22435.4926731337,0.6459558838214177,-0.3675949953000312,-155.93730976459716,sipu,0.6778341880584009,0.9880079955432535
125,s1,Genie_g0.7,0.8595400585172704,0.953741740179647,0.8537260538486827,0.5675145092522772,0.6387398072542934,9200.71251798893,0.32656428006800403,-0.5424253494695136,-371.8882012213353,sipu,0.44703939466014064,0.8595400585172704
126,s1,Genie_g0.9,0.463522341495289,0.7922092815367335,0.4283736920790746,-0.049283952887389806,0.2609898190697056,1146.7490436555624,0.27043433993119065,-inf,-2364.9233271893117,sipu,0.1058529330911579,0.463522341495289
127,s1,Agg_single,0.463522341495289,0.7922092815367335,0.4283736920790746,-0.049283952887389806,0.2609898190697056,1146.7490436555627,0.27043433993119065,-inf,-2364.9233271893117,sipu,0.1058529330911579,0.463522341495289
128,s1,Agg_average,0.9815990475472909,0.9835002492832072,0.9909228160950434,0.7083631520590855,0.7084056969351127,22293.323250226924,0.404215146526417,-0.3689957200680267,-156.91612256084463,sipu,0.5562891492927513,0.9835002492832072
129,s1,Agg_complete,0.9710621671150479,0.9769880314489746,0.9847687609801117,0.7013720988411207,0.7034188710615848,21326.848937783045,0.07250806808389376,-0.37386196971739427,-163.91035576841003,sipu,0.38694008346250724,0.9769880314489746
130,s1,Agg_ward,0.9833356638705167,0.9848134321873525,0.9914506664444188,0.708545069499724,0.709483946083593,22326.21833577608,0.3648863508133974,-0.3658911608285587,-156.6885542981469,sipu,0.5367157101565607,0.9848134321873525
131,s1,SC,0.9650666163834527,0.9703444440254744,0.9824684174956618,0.7011920918745683,0.7013593581420388,20977.413053784996,0.11142001170710181,-0.37625609088757644,-166.5951567493158,sipu,0.40630605179083507,0.9703444440254744
132,s2,K-means,0.8577990810182834,0.9153857018415241,0.8726789869814296,0.5761223158051016,0.5624183939975741,10590.193239409906,0.03241777823817873,-0.6083244234292251,-321.6304149321811,sipu,0.2974180861178764,0.8726789869814296
133,s2,GMM,0.8706043095513998,0.9249377218809898,0.8866985867658901,0.5788038940915083,0.5660474475504458,10216.471543151656,0.05775457252516957,-0.6342972086065596,-332.99951171033393,sipu,0.3119010100378077,0.8866985867658901
134,s2,Genie_g0.1,0.915229034538748,0.934071990970944,0.9547123726638409,0.6142536120965733,0.6149321003552057,12737.314508784775,0.2561884007476379,-0.47767695254208004,-268.8877929639026,sipu,0.4352210064221056,0.934071990970944
135,s2,Genie_g0.3,0.915229034538748,0.934071990970944,0.9547123726638409,0.6142536120965733,0.6149321003552057,12737.314508784775,0.2561884007476379,-0.47767695254208004,-268.8877929639026,sipu,0.4352210064221056,0.934071990970944
